query_length,subdomain_count,packet_size,label
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,0.0
39,4,98,1
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
26,2,85,0
26,2,85,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
33,4,92,1
33,4,92,1
33,4,92,0.0
33,4,92,0.0
25,5,84,1
25,5,84,0.0
14,1,73,1
14,1,73,0.0
14,1,73,1
14,1,73,0.0
20,2,79,0
20,2,79,0
20,2,79,0.0
20,2,79,0.0
25,5,84,1
25,5,84,0.0
25,5,84,0.0
14,1,73,1
14,1,73,0.0
14,1,73,0.0
14,1,73,1
14,1,73,0.0
14,1,73,0.0
12,1,71,0
12,1,71,0
38,4,97,1
38,4,97,1
12,1,71,0.0
12,1,71,0.0
12,1,71,0.0
12,1,71,0.0
38,4,97,0.0
38,4,97,0.0
38,4,97,0.0
38,4,97,0.0
41,4,100,1
41,4,100,1
41,4,100,0.0
41,4,100,0.0
41,4,100,0.0
41,4,100,0.0
28,2,87,0
28,2,87,0
28,2,87,0.0
28,2,87,0.0
28,2,87,0.0
28,2,87,0.0
23,2,82,0
23,2,82,0
23,2,82,0.0
23,2,82,0.0
23,2,82,0.0
23,2,82,0.0
33,4,92,1
33,4,92,1
33,4,92,0.0
33,4,92,0.0
33,4,92,0.0
33,4,92,0.0
30,4,89,1
30,4,89,0.0
30,4,89,0.0
12,1,71,0
12,1,71,0
12,1,71,0.0
12,1,71,0.0
12,1,71,0.0
12,1,71,0.0
33,4,92,1
33,4,92,1
33,4,92,0.0
33,4,92,0.0
33,4,92,0.0
33,4,92,0.0
12,1,71,0
12,1,71,0
33,4,92,1
33,4,92,1
23,2,82,0
23,2,82,0
23,2,82,0
21,2,80,0
33,4,92,1
33,4,92,1
18,2,77,0
21,2,80,0
21,2,80,0
21,2,80,0
21,2,80,0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
20,2,79,0
20,2,79,0
20,2,79,0.0
20,2,79,0.0
11,2,70,0
11,2,70,0.0
18,2,77,0
18,2,77,0
38,4,97,1
38,4,97,1
41,4,100,1
41,4,100,1
30,4,89,1
18,2,77,0
18,2,77,0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,1
39,4,98,0.0
23,2,82,0
23,2,82,0
23,2,82,0.0
23,2,82,0.0
33,4,92,1
33,4,92,1
33,4,92,0.0
33,4,92,0.0
33,4,92,1
33,4,92,0.0
23,2,82,0
23,2,82,0
23,2,82,0.0
23,2,82,0.0
28,3,87,0
28,3,87,0
28,3,87,0.0
28,3,87,0.0
23,2,82,0
23,2,82,0
23,2,82,0.0
23,2,82,0.0
20,2,79,0
20,2,79,0
20,2,79,0.0
20,2,79,0.0
12,1,71,0
12,1,71,0
12,1,71,0.0
12,1,71,0.0
28,2,87,0
28,2,87,0
28,2,87,0.0
28,2,87,0.0
23,2,82,0
23,2,82,0
23,2,82,0.0
23,2,82,0.0
38,4,97,1
38,4,97,1
41,4,100,1
41,4,100,1
18,2,77,0
18,2,77,0
18,2,77,0.0
18,2,77,0.0
23,2,82,0
23,2,82,0
23,2,82,0.0
23,2,82,0.0
25,5,84,1
25,5,84,0.0
33,4,92,1
33,4,92,0.0
33,4,92,1
33,4,92,0.0
33,4,92,1
33,4,92,0.0
33,4,92,1
33,4,92,0.0
39,4,98,1
39,4,98,1
39,4,98,1
39,4,98,1
39,4,98,1
39,4,98,1
39,4,98,1
39,4,98,1
39,4,98,1
39,4,98,0.0
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,0.0
39,4,98,1
39,4,98,0.0
39,4,98,0.0
39,4,98,1
39,4,98,1
39,4,98,1
39,4,98,1
39,4,98,1
39,4,98,1
39,4,98,1
39,4,98,1
39,4,98,1
39,4,98,1
39,4,98,1
39,4,98,1
39,4,98,1
39,4,98,1
39,4,98,1
39,4,98,1
39,4,98,1
12,1,71,0
12,1,71,0
39,4,98,1
39,4,98,1
39,4,98,1
39,4,98,1
39,4,98,1
39,4,98,1
39,4,98,1
39,4,98,1
39,4,98,1
39,4,98,1
39,4,98,1
39,4,98,1
39,4,98,1
39,4,98,1
39,4,98,1
39,4,98,1
15,2,74,0
23,2,82,0
23,2,82,0
15,2,74,0
31,3,90,0
31,3,90,0
16,2,75,0
16,2,75,0
18,2,77,0
18,2,77,0
18,2,77,0
18,2,77,0
17,2,76,0
17,2,76,0
17,2,76,0
23,1,82,1
23,1,82,1
51,4,110,1
51,4,110,1
51,4,110,1
21,2,80,0
17,2,76,0
17,2,76,0
18,2,77,0
18,2,77,0
18,2,77,0
25,2,84,0
25,2,84,0
25,2,84,0
20,2,79,0
20,2,79,0
23,1,82,1
23,1,82,1
32,3,91,0
17,2,76,0
17,2,76,0
18,2,77,0
18,2,77,0
38,4,97,1
38,4,97,1
41,4,100,1
41,4,100,1
18,2,77,0
18,2,77,0
17,2,76,0
17,2,76,0
23,2,82,0
23,2,82,0
33,4,92,1
33,4,92,1
33,4,92,1
18,2,77,0
18,2,77,0
25,5,84,1
24,5,84,0.0
24,5,84,0.0
33,4,92,1
32,4,92,0.0
32,4,92,0.0
33,4,92,1
32,4,92,0.0
32,4,92,0.0
33,4,92,1
33,4,92,1
32,4,92,0.0
32,4,92,0.0
32,4,92,0.0
32,4,92,0.0
33,4,92,1
33,4,92,1
32,4,92,0.0
32,4,92,0.0
32,4,92,0.0
32,4,92,0.0
18,2,77,0
18,2,77,0
17,2,77,0.0
17,2,77,0.0
17,2,77,0.0
17,2,77,0.0
18,2,77,0
18,2,77,0
17,2,76,0
17,2,76,0
17,2,77,0.0
17,2,77,0.0
17,2,77,0.0
17,2,77,0.0
16,2,76,0.0
16,2,76,0.0
16,2,76,0.0
16,2,76,0.0
23,2,82,0
23,2,82,0
22,2,82,0.0
22,2,82,0.0
22,2,82,0.0
22,2,82,0.0
39,4,98,1
38,4,98,0.0
38,4,98,0.0
39,4,98,1
38,4,98,0.0
38,4,98,0.0
39,4,98,1
38,4,98,0.0
38,4,98,0.0
39,4,98,1
38,4,98,0.0
38,4,98,0.0
39,4,98,1
38,4,98,0.0
38,4,98,0.0
39,4,98,1
38,4,98,0.0
38,4,98,0.0
39,4,98,1
38,4,98,0.0
38,4,98,0.0
39,4,98,1
38,4,98,0.0
38,4,98,0.0
39,4,98,1
38,4,98,0.0
38,4,98,0.0
39,4,98,1
38,4,98,0.0
38,4,98,0.0
39,4,98,1
38,4,98,0.0
38,4,98,0.0
39,4,98,1
38,4,98,0.0
38,4,98,0.0
39,4,98,1
38,4,98,0.0
38,4,98,0.0
39,4,98,1
38,4,98,0.0
38,4,98,0.0
39,4,98,1
38,4,98,0.0
38,4,98,0.0
39,4,98,1
38,4,98,0.0
38,4,98,0.0
39,4,98,1
38,4,98,0.0
38,4,98,0.0
39,4,98,1
38,4,98,0.0
38,4,98,0.0
39,4,98,1
38,4,98,0.0
38,4,98,0.0
39,4,98,1
38,4,98,0.0
38,4,98,0.0
39,4,98,1
38,4,98,0.0
38,4,98,0.0
39,4,98,1
38,4,98,0.0
38,4,98,0.0
39,4,98,1
38,4,98,0.0
38,4,98,0.0
39,4,98,1
38,4,98,0.0
38,4,98,0.0
20,2,79,0
19,2,79,0.0
19,2,79,0.0
20,2,79,0
19,2,79,0.0
19,2,79,0.0
21,2,80,0
21,2,80,0
20,2,80,0.0
20,2,80,0.0
20,2,80,0.0
20,2,80,0.0
21,2,80,0
21,2,80,0
20,2,79,0
12,1,71,0
12,1,71,0
20,2,80,0.0
20,2,80,0.0
20,2,80,0.0
20,2,80,0.0
19,2,79,0.0
19,2,79,0.0
11,1,71,0.0
11,1,71,0.0
11,1,71,0.0
11,1,71,0.0
33,4,92,1
33,4,92,1
32,4,92,0.0
32,4,92,0.0
32,4,92,0.0
32,4,92,0.0
12,1,71,0
12,1,71,0
11,1,71,0.0
11,1,71,0.0
11,1,71,0.0
11,1,71,0.0
28,3,87,0
28,3,87,0
27,3,87,0.0
27,3,87,0.0
27,3,87,0.0
27,3,87,0.0
15,2,74,0
15,2,74,0
14,2,74,0.0
14,2,74,0.0
14,2,74,0.0
14,2,74,0.0
18,2,77,0
18,2,77,0
17,2,77,0.0
17,2,77,0.0
17,2,77,0.0
17,2,77,0.0
39,4,98,1
38,4,98,0.0
38,4,98,0.0
39,4,98,1
38,4,98,0.0
38,4,98,0.0
39,4,98,1
38,4,98,0.0
38,4,98,0.0
39,4,98,1
38,4,98,0.0
38,4,98,0.0
39,4,98,1
38,4,98,0.0
38,4,98,0.0
39,4,98,1
38,4,98,0.0
38,4,98,0.0
39,4,98,1
38,4,98,0.0
38,4,98,0.0
39,4,98,1
38,4,98,0.0
38,4,98,0.0
39,4,98,1
38,4,98,0.0
38,4,98,0.0
39,4,98,1
38,4,98,0.0
38,4,98,0.0
39,4,98,1
38,4,98,0.0
38,4,98,0.0
39,4,98,1
38,4,98,0.0
38,4,98,0.0
39,4,98,1
38,4,98,0.0
38,4,98,0.0
39,4,98,1
38,4,98,0.0
38,4,98,0.0
39,4,98,1
38,4,98,0.0
38,4,98,0.0
39,4,98,1
38,4,98,0.0
38,4,98,0.0
39,4,98,1
38,4,98,0.0
38,4,98,0.0
39,4,98,1
38,4,98,0.0
38,4,98,0.0
39,4,98,1
38,4,98,0.0
38,4,98,0.0
17,2,76,0
17,2,76,0
16,2,76,0.0
16,2,76,0.0
16,2,76,0.0
16,2,76,0.0
28,2,87,0
28,2,87,0
27,2,87,0.0
27,2,87,0.0
27,2,87,0.0
27,2,87,0.0
23,2,82,0
23,2,82,0
22,2,82,0.0
22,2,82,0.0
22,2,82,0.0
22,2,82,0.0
30,4,89,1
33,4,92,1
33,4,92,1
38,4,97,1
38,4,97,1
17,2,76,0
17,2,76,0
41,4,100,1
41,4,100,1
17,2,76,0
17,2,76,0
17,2,76,0
23,2,82,0
23,2,82,0
33,4,92,1
33,4,92,1
17,2,76,0
18,2,77,0
18,2,77,0
20,2,79,0
20,2,79,0
25,5,84,1
33,4,92,1
33,4,92,1
33,4,92,1
33,4,92,1
25,2,84,0
25,2,84,0
25,2,84,0
25,2,84,0
25,2,84,1
25,2,84,1
25,2,84,0
25,2,84,1
25,2,84,0
25,2,84,0
25,2,84,1
25,2,84,0
25,2,84,0
25,2,84,0
25,2,84,0
25,2,84,0
25,2,84,0
25,2,84,0
25,2,84,0
25,2,84,0
25,2,84,0
25,2,84,1
25,2,84,0
25,2,84,0
18,2,77,0
18,2,77,0
28,2,87,0
28,2,87,0
23,2,82,0
23,2,82,0
18,2,77,0
38,4,97,1
38,4,97,1
41,4,100,1
41,4,100,1
18,2,77,0
18,2,77,0
17,2,76,0
17,2,76,0
17,2,76,0
18,2,77,0
18,2,77,0
21,2,80,0
21,2,80,0
21,2,80,0
31,2,90,0
31,2,90,0
12,1,71,0
12,1,71,0
12,1,71,0
12,1,71,0
17,2,76,0
17,2,76,0
20,2,79,0
20,2,79,0
30,4,89,1
30,4,89,1
18,2,77,0
18,2,77,0
12,1,71,0
12,1,71,0
12,1,71,0.0
12,1,71,0.0
23,2,82,0
23,2,82,0
23,2,82,0.0
23,2,82,0.0
18,2,77,0
18,2,77,0
18,2,77,0.0
18,2,77,0.0
38,4,97,1
38,4,97,1
38,4,97,0.0
38,4,97,0.0
41,4,100,0.0
41,4,100,1
41,4,100,1
41,4,100,0.0
23,2,82,0
23,2,82,0
23,2,82,0.0
23,2,82,0.0
33,4,92,1
33,4,92,1
33,4,92,0.0
33,4,92,0.0
33,4,92,1
33,4,92,0.0
33,4,92,1
33,4,92,0.0
25,5,84,1
25,5,84,0.0
25,5,84,0.0
33,4,92,1
33,4,92,0.0
33,4,92,0.0
33,4,92,1
33,4,92,1
33,4,92,1
33,4,92,0.0
33,4,92,0.0
33,4,92,0.0
33,4,92,0.0
33,4,92,0.0
33,4,92,0.0
23,2,82,0
23,2,82,0
23,2,82,0.0
23,2,82,0.0
23,2,82,0.0
23,2,82,0.0
25,2,84,0
25,2,84,0.0
25,2,84,0.0
25,2,84,0
25,2,84,0.0
25,2,84,0.0
25,2,84,1
25,2,84,0.0
25,2,84,0.0
25,2,84,0
25,2,84,0.0
25,2,84,0.0
25,2,84,0
25,2,84,0.0
25,2,84,0.0
25,2,84,0
25,2,84,0.0
25,2,84,0.0
25,2,84,0
25,2,84,0.0
25,2,84,0.0
25,2,84,0
25,2,84,0.0
25,2,84,0.0
25,2,84,1
25,2,84,0.0
25,2,84,0.0
25,2,84,1
25,2,84,0.0
25,2,84,0.0
12,1,71,0
12,1,71,0
12,1,71,0.0
12,1,71,0.0
12,1,71,0.0
12,1,71,0.0
25,2,84,0
25,2,84,0.0
25,2,84,0.0
12,1,71,0
12,1,71,0
25,2,84,0
12,1,71,0.0
12,1,71,0.0
12,1,71,0.0
12,1,71,0.0
25,2,84,0.0
25,2,84,0.0
25,2,84,0
25,2,84,0.0
25,2,84,0.0
25,2,84,0
25,2,84,0.0
25,2,84,0.0
28,2,87,0
28,2,87,0
28,2,87,0.0
28,2,87,0.0
28,2,87,0.0
28,2,87,0.0
12,1,71,0
23,2,82,0
23,2,82,0
12,1,71,0.0
12,1,71,0.0
23,2,82,0.0
23,2,82,0.0
23,2,82,0.0
23,2,82,0.0
25,2,84,0
25,2,84,1
25,2,84,0.0
25,2,84,0.0
25,2,84,0.0
25,2,84,0.0
25,2,84,0
25,2,84,0.0
25,2,84,0.0
25,2,84,0
25,2,84,0.0
25,2,84,0.0
25,2,84,0
25,2,84,0.0
25,2,84,0.0
25,2,84,0
25,2,84,0.0
25,2,84,0.0
25,2,84,0
25,2,84,0.0
25,2,84,0.0
25,2,84,0
25,2,84,0.0
25,2,84,0.0
25,2,84,0
25,2,84,0.0
25,2,84,0.0
25,2,84,0
25,2,84,0.0
25,2,84,0.0
25,2,84,1
25,2,84,0.0
25,2,84,0.0
25,2,84,0
25,2,84,0.0
25,2,84,0.0
25,2,84,0
25,2,84,0.0
25,2,84,0.0
25,2,84,0
25,2,84,0.0
25,2,84,0.0
25,2,84,0
25,2,84,0.0
25,2,84,0.0
25,2,84,1
25,2,84,0.0
25,2,84,0.0
25,2,84,0
25,2,84,0
25,2,84,1
25,2,84,0
25,2,84,0
25,2,84,0
25,2,84,0
25,2,84,0
25,2,84,0
25,2,84,1
25,2,84,0
25,2,84,0
25,2,84,0
25,2,84,0
25,2,84,1
25,2,84,0
12,1,71,0
12,1,71,0
25,3,84,0
21,2,80,0
18,2,77,0
30,2,89,1
54,3,113,1
54,3,113,1
41,4,100,1
41,4,100,1
24,2,83,0
25,5,84,1
25,5,84,0.0
42,5,101,1
42,5,101,1.0
42,5,101,1
42,5,101,1.0
42,5,101,1
42,5,101,1.0
42,5,101,1
42,5,101,1.0
15,2,74,0
15,2,74,0.0
15,2,74,0
15,2,74,0.0
25,5,84,1
25,5,84,0.0
33,4,92,1
33,4,92,0.0
33,4,92,1
33,4,92,0.0
33,4,92,1
33,4,92,0.0
33,4,92,1
33,4,92,0.0
25,5,84,1
25,5,84,0.0
42,5,101,1
42,5,101,1.0
42,5,101,1
42,5,101,1.0
42,5,101,1
42,5,101,1
42,5,101,1.0
42,5,101,1.0
21,2,80,0.0
21,2,80,0.0
21,2,80,0.0
21,2,80,0.0
28,3,87,0.0
28,3,87,0.0
28,3,87,0.0
28,3,87,0.0
28,2,87,0.0
28,2,87,0.0
23,2,82,0.0
23,2,82,0.0
21,2,80,0.0
21,2,80,0.0
16,2,75,0.0
16,2,75,0.0
12,1,71,0.0
12,1,71,0.0
27,2,86,0.0
27,2,86,0.0
37,2,96,0.0
37,2,96,0.0
18,2,77,0.0
31,3,90,0.0
31,3,90,0.0
16,2,75,0.0
16,2,75,0.0
19,2,78,0.0
19,2,78,0.0
38,4,97,0.0
38,4,97,0.0
15,2,74,0.0
15,2,74,0.0
26,3,85,0.0
26,3,85,0.0
18,2,77,0.0
18,2,77,0.0
26,2,85,0.0
26,2,85,0.0
26,2,85,0.0
41,4,100,0.0
41,4,100,0.0
18,2,77,0.0
18,2,77,0.0
25,2,84,0.0
25,2,84,0.0
25,2,84,0.0
33,4,92,0.0
33,4,92,0.0
19,2,78,0.0
16,2,75,0.0
16,2,75,0.0
25,5,84,0.0
42,5,101,1.0
42,5,101,1.0
42,5,101,1.0
42,5,101,1.0
23,1,82,0.0
23,1,82,0.0
21,2,80,0.0
21,2,80,0.0
27,2,86,0.0
27,2,86,0.0
22,2,81,0.0
22,2,81,0.0
28,3,87,0.0
28,3,87,0.0
14,2,73,0.0
21,2,80,0.0
21,2,80,0.0
18,2,77,0.0
18,2,77,0.0
23,2,82,0.0
23,2,82,0.0
18,2,77,0.0
18,2,77,0.0
18,2,77,0.0
18,2,77,0.0
30,4,89,0.0
15,2,74,0.0
21,2,80,0.0
21,3,80,0.0
36,3,95,0.0
30,3,89,0.0
13,2,72,0.0
18,2,77,0.0
12,2,71,0.0
26,4,85,1.0
12,2,71,0.0
15,2,74,0.0
11,2,70,0.0
15,3,74,0.0
24,2,83,0.0
17,2,76,0.0
24,2,83,0.0
23,2,82,0.0
23,2,82,0.0
18,2,77,0.0
18,2,77,0.0
19,2,78,0.0
20,2,79,0.0
23,2,82,0.0
23,2,82,0.0
23,2,82,0.0
23,2,82,0.0
18,2,77,0.0
23,2,82,0.0
33,4,92,0.0
33,4,92,0.0
25,2,84,0.0
25,2,84,0.0
25,2,84,0.0
25,2,84,0.0
25,2,84,0.0
25,2,84,0.0
25,2,84,0.0
25,2,84,0.0
25,2,84,0.0
25,2,84,0.0
25,2,84,0.0
25,2,84,0.0
27,2,86,0.0
25,2,84,0.0
18,2,77,0.0
25,2,84,0.0
18,2,77,0.0
25,2,84,0.0
25,2,84,0.0
25,2,84,0.0
25,2,84,0.0
25,2,84,0.0
25,2,84,0.0
25,2,84,0.0
25,2,84,0.0
17,2,76,0.0
17,2,76,0.0
25,2,84,0.0
25,2,84,0.0
25,2,84,0.0
25,2,84,0.0
25,2,84,0.0
25,2,84,0.0
25,2,84,0.0
25,2,84,0.0
25,2,84,0.0
25,2,84,0.0
21,2,80,0.0
21,2,80,0.0
25,2,84,0.0
25,2,84,0.0
25,2,84,0.0
25,2,84,0.0
25,2,84,0.0
25,2,84,0.0
25,2,84,0.0
25,2,84,0.0
25,2,84,0.0
25,2,84,0.0
25,2,84,0.0
25,2,84,0.0
25,2,84,0.0
25,2,84,0.0
25,2,84,0.0
25,2,84,0.0
25,2,84,0.0
54,3,113,0.0
33,4,92,0.0
17,2,76,0.0
25,5,84,0.0
42,5,101,1.0
42,5,101,1.0
42,5,101,1.0
42,5,101,1.0
